prname,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,numtoday,deathstoday,testedtoday,recoveredtoday,numactive,rateactive
Nunavut,2020-07-09,0,0,0.0,0,1157.0,0.0,0.0,0,0.0,13.0,0.0,,0.0
Nunavut,2020-07-10,0,0,0.0,0,1165.0,0.0,0.0,0,0.0,8.0,0.0,,0.0
Nunavut,2020-07-11,0,0,0.0,0,1174.0,0.0,0.0,0,0.0,9.0,0.0,,0.0
Nunavut,2020-07-12,0,0,0.0,0,1174.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Nunavut,2020-07-13,0,0,0.0,0,1174.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Nunavut,2020-07-14,0,0,0.0,0,1185.0,0.0,0.0,0,0.0,11.0,0.0,,0.0
Nunavut,2020-07-15,0,0,0.0,0,1191.0,0.0,0.0,0,0.0,6.0,0.0,,0.0
Nunavut,2020-07-16,0,0,0.0,0,1209.0,0.0,0.0,0,0.0,18.0,0.0,,0.0
Nunavut,2020-07-17,0,0,0.0,0,1227.0,0.0,0.0,0,0.0,18.0,0.0,,0.0
Nunavut,2020-07-18,0,0,0.0,0,1243.0,0.0,0.0,0,0.0,16.0,0.0,,0.0
Nunavut,2020-07-19,0,0,0.0,0,1246.0,0.0,0.0,0,0.0,3.0,0.0,,0.0
Nunavut,2020-07-20,0,0,0.0,0,1246.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Nunavut,2020-07-21,0,0,0.0,0,1246.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Nunavut,2020-07-22,0,0,0.0,0,1273.0,0.0,0.0,0,0.0,27.0,0.0,,0.0
Nunavut,2020-07-23,0,0,0.0,0,1286.0,0.0,0.0,0,0.0,13.0,0.0,,0.0
Nunavut,2020-07-24,0,0,0.0,0,1296.0,0.0,0.0,0,0.0,10.0,0.0,,0.0
Nunavut,2020-07-25,0,0,0.0,0,1296.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Nunavut,2020-07-26,0,0,0.0,0,1303.0,0.0,0.0,0,0.0,7.0,0.0,,0.0
Nunavut,2020-07-27,0,0,0.0,0,1304.0,0.0,0.0,0,0.0,1.0,0.0,,0.0
Nunavut,2020-07-28,0,0,0.0,0,1304.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Nunavut,2020-07-29,0,0,0.0,0,1344.0,0.0,0.0,0,0.0,40.0,0.0,,0.0
Ontario,2020-01-31,3,0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3.0,0.02
Ontario,2020-02-08,3,0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.02
Ontario,2020-02-16,3,0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.02
Ontario,2020-02-21,3,0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.02
Ontario,2020-02-24,4,0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,0.0,4.0,0.03
Ontario,2020-02-25,4,0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.03
Ontario,2020-02-26,5,0,0.0,5,0.0,0.0,0.0,1,0.0,0.0,0.0,5.0,0.03
Ontario,2020-02-27,6,0,0.0,6,0.0,0.0,0.0,1,0.0,0.0,0.0,6.0,0.04
Ontario,2020-02-29,8,0,0.0,8,0.0,0.0,0.0,2,0.0,0.0,0.0,8.0,0.05
Ontario,2020-03-01,15,0,0.0,15,0.0,0.0,0.0,7,0.0,0.0,0.0,15.0,0.1
Ontario,2020-03-03,20,0,0.0,20,0.0,0.0,0.0,5,0.0,0.0,0.0,20.0,0.14
Ontario,2020-03-05,22,0,0.0,22,0.0,0.0,0.0,2,0.0,0.0,0.0,22.0,0.15
Ontario,2020-03-06,28,0,0.0,28,0.0,0.0,0.0,6,0.0,0.0,0.0,28.0,0.19
Ontario,2020-03-07,28,0,0.0,28,0.0,0.0,0.0,0,0.0,0.0,0.0,28.0,0.19
Ontario,2020-03-08,31,0,0.0,31,0.0,0.0,0.0,3,0.0,0.0,0.0,31.0,0.21
Ontario,2020-03-09,34,0,0.0,34,0.0,0.0,0.0,3,0.0,0.0,0.0,34.0,0.23
Ontario,2020-03-11,42,0,1.0,42,3394.0,0.0,0.0,8,1.0,3394.0,0.0,41.0,0.28
Ontario,2020-03-12,59,0,1.0,59,4185.0,0.0,0.0,17,0.0,791.0,0.0,58.0,0.4
Ontario,2020-03-13,79,0,1.0,79,4185.0,0.0,0.0,20,0.0,0.0,0.0,78.0,0.54
Ontario,2020-03-14,79,0,1.0,79,6646.0,0.0,0.0,0,0.0,2461.0,0.0,78.0,0.54
Ontario,2020-03-15,103,0,1.0,103,8461.0,0.0,0.0,24,0.0,1815.0,0.0,102.0,0.7
Ontario,2020-03-16,145,0,1.0,145,10178.0,0.0,0.0,42,0.0,1717.0,0.0,144.0,0.99
Ontario,2020-03-17,177,0,1.0,177,11167.0,0.0,0.0,32,0.0,989.0,0.0,176.0,1.21
Ontario,2020-03-18,189,0,1.0,189,13869.0,0.0,0.0,12,0.0,2702.0,0.0,188.0,1.29
Ontario,2020-03-19,258,0,2.0,258,18488.0,0.0,0.0,69,1.0,4619.0,0.0,256.0,1.76
Ontario,2020-03-20,311,0,2.0,311,21499.0,0.0,0.0,53,0.0,3011.0,0.0,309.0,2.12
Ontario,2020-03-21,377,0,3.0,377,25470.0,0.0,0.0,66,1.0,3971.0,0.0,374.0,2.57
Ontario,2020-03-22,425,0,5.0,425,28570.0,0.0,0.0,48,2.0,3100.0,0.0,420.0,2.88
Ontario,2020-03-23,503,0,6.0,503,30688.0,0.0,0.0,78,1.0,2118.0,0.0,497.0,3.41
Ontario,2020-03-24,588,0,8.0,588,34727.0,0.0,0.0,85,2.0,4039.0,0.0,580.0,3.98
Ontario,2020-03-25,688,0,13.0,688,38040.0,0.0,0.0,100,5.0,3313.0,0.0,675.0,4.63
Ontario,2020-03-26,858,0,15.0,858,41217.0,8.0,0.93,170,2.0,3177.0,8.0,835.0,5.73
Ontario,2020-03-27,993,0,18.0,993,43651.0,8.0,0.81,135,3.0,2434.0,0.0,967.0,6.64
Ontario,2020-03-28,993,0,18.0,993,45836.0,8.0,0.81,0,0.0,2185.0,0.0,967.0,6.64
Ontario,2020-03-29,1355,0,19.0,1355,52002.0,8.0,0.59,362,1.0,6166.0,0.0,1328.0,9.12
Ontario,2020-03-30,1706,0,33.0,1706,54112.0,431.0,25.26,351,14.0,2110.0,423.0,1242.0,8.53
Ontario,2020-03-31,1966,0,33.0,1966,55909.0,534.0,27.16,260,0.0,1797.0,103.0,1399.0,9.6
Ontario,2020-04-01,2392,0,37.0,2392,61009.0,689.0,28.8,426,4.0,5100.0,155.0,1666.0,11.44
Ontario,2020-04-02,2793,0,53.0,2793,64785.0,831.0,29.75,401,16.0,3776.0,142.0,1909.0,13.11
Ontario,2020-04-03,3255,0,67.0,3255,67998.0,831.0,29.75,462,14.0,3213.0,142.0,3188.0,21.89
Ontario,2020-04-04,3630,0,94.0,3630,72674.0,831.0,29.75,375,27.0,4676.0,142.0,3536.0,24.27
Ontario,2020-04-05,4038,0,119.0,4038,76027.0,1219.0,30.19,408,25.0,3353.0,1219.0,2700.0,18.54
Ontario,2020-04-06,4347,0,132.0,4347,79125.0,1624.0,37.36,309,13.0,3098.0,405.0,2591.0,17.79
Ontario,2020-04-07,4726,0,153.0,4726,82055.0,1624.0,37.36,379,21.0,2930.0,405.0,4573.0,31.39
Ontario,2020-04-08,5276,0,174.0,5276,85703.0,1624.0,37.36,550,21.0,3648.0,405.0,5102.0,35.03
Ontario,2020-04-09,5759,0,200.0,5759,89906.0,1624.0,37.36,483,26.0,4203.0,405.0,5559.0,38.16
Ontario,2020-04-10,6237,0,222.0,6237,94271.0,1624.0,37.36,478,22.0,4365.0,405.0,6015.0,41.29
Ontario,2020-04-11,6648,0,253.0,6648,97838.0,1624.0,37.36,411,31.0,3567.0,405.0,6395.0,43.9
Ontario,2020-04-12,7049,0,274.0,7049,104784.0,1624.0,37.36,401,21.0,6946.0,405.0,6775.0,46.51
Ontario,2020-04-13,7470,0,291.0,7470,109764.0,1624.0,37.36,421,17.0,4980.0,405.0,7179.0,49.28
Ontario,2020-04-14,7953,0,334.0,7953,115189.0,1624.0,37.36,483,43.0,5425.0,405.0,7619.0,52.3
Ontario,2020-04-15,8447,0,385.0,8447,120182.0,1624.0,37.36,494,51.0,4993.0,405.0,8062.0,55.35
Ontario,2020-04-16,8961,0,423.0,8961,125309.0,1624.0,37.36,514,38.0,5127.0,405.0,8538.0,58.61
Ontario,2020-04-17,9525,0,478.0,9525,132133.0,1624.0,37.36,564,55.0,6824.0,405.0,9047.0,62.11
Ontario,2020-04-18,10010,0,514.0,10010,139448.0,4875.0,48.7,485,36.0,7315.0,4875.0,4621.0,31.72
Ontario,2020-04-19,10578,0,553.0,10578,148106.0,5209.0,49.24,568,39.0,8658.0,334.0,4816.0,33.06
Ontario,2020-04-20,11184,0,584.0,11184,148106.0,5515.0,49.31,606,31.0,0.0,306.0,5085.0,34.91
Ontario,2020-04-21,11735,0,622.0,11735,148106.0,5806.0,49.48,551,38.0,0.0,291.0,5307.0,36.43
Ontario,2020-04-22,12245,0,659.0,12245,178467.0,6221.0,50.8,510,37.0,30361.0,415.0,5365.0,36.83
Ontario,2020-04-23,12879,0,713.0,12879,188377.0,6680.0,51.87,634,54.0,9910.0,459.0,5486.0,37.66
Ontario,2020-04-24,13519,0,763.0,13519,200270.0,7087.0,52.42,640,50.0,11893.0,407.0,5669.0,38.92
Ontario,2020-04-25,13995,0,811.0,13995,210502.0,7509.0,53.65,476,48.0,10232.0,422.0,5675.0,38.96
Ontario,2020-04-26,14432,0,835.0,14432,222129.0,8000.0,55.43,437,24.0,11627.0,491.0,5597.0,38.42
Ontario,2020-04-27,14856,0,892.0,14856,234268.0,8525.0,57.38,424,57.0,12139.0,525.0,5439.0,37.34
Ontario,2020-04-28,15381,0,951.0,15381,244766.0,8964.0,58.28,525,59.0,10498.0,439.0,5466.0,37.52
Ontario,2020-04-29,15728,0,996.0,15728,255942.0,9612.0,61.11,347,45.0,11176.0,648.0,5120.0,35.15
Ontario,2020-04-30,16187,0,1082.0,16187,268447.0,10205.0,63.04,459,86.0,12505.0,593.0,4900.0,33.64
Ontario,2020-05-01,16608,0,1121.0,16608,284438.0,10825.0,65.18,421,39.0,15991.0,620.0,4662.0,32.0
Ontario,2020-05-02,17119,0,1176.0,17119,300210.0,11390.0,66.53,511,55.0,15772.0,565.0,4553.0,31.26
Ontario,2020-05-03,17553,0,1216.0,17553,316796.0,12005.0,68.39,434,40.0,16586.0,615.0,4332.0,29.74
Ontario,2020-05-04,17923,0,1300.0,17923,330875.0,12505.0,69.77,370,84.0,14079.0,500.0,4118.0,28.27
Ontario,2020-05-05,18310,0,1361.0,18310,341180.0,12779.0,69.79,387,61.0,10305.0,274.0,4170.0,28.63
Ontario,2020-05-06,18722,0,1429.0,18722,353717.0,13222.0,70.62,412,68.0,12537.0,443.0,4071.0,27.95
Ontario,2020-05-07,19121,0,1477.0,19121,368400.0,13569.0,70.96,399,48.0,14683.0,347.0,4075.0,27.98
Ontario,2020-05-08,19598,0,1540.0,19598,384162.0,13990.0,71.38,477,63.0,15762.0,421.0,4068.0,27.93
Ontario,2020-05-09,19944,0,1599.0,19944,402761.0,14383.0,72.12,346,59.0,18599.0,393.0,3962.0,27.2
Ontario,2020-05-10,20238,0,1634.0,20238,419802.0,14772.0,72.99,294,35.0,17041.0,389.0,3832.0,26.31
Ontario,2020-05-11,20546,0,1669.0,20546,433316.0,15131.0,73.64,308,35.0,13514.0,359.0,3746.0,25.72
Ontario,2020-05-12,20907,0,1725.0,20907,444882.0,15391.0,73.62,361,56.0,11566.0,260.0,3791.0,26.03
Ontario,2020-05-13,21236,0,1765.0,21236,459524.0,15845.0,74.61,329,40.0,14642.0,454.0,3626.0,24.89
Ontario,2020-05-14,21581,0,1798.0,21581,476383.0,16204.0,75.08,345,33.0,16859.0,359.0,3579.0,24.57
Ontario,2020-05-15,21922,0,1825.0,21922,494136.0,16641.0,75.91,341,27.0,17753.0,437.0,3456.0,23.73
Ontario,2020-05-16,22313,0,1858.0,22313,511323.0,17020.0,76.28,391,33.0,17187.0,379.0,3435.0,23.58
Ontario,2020-05-17,22653,0,1881.0,22653,527010.0,17360.0,76.63,340,23.0,15687.0,340.0,3412.0,23.42
Ontario,2020-05-18,22957,0,1904.0,22957,535866.0,17638.0,76.83,304,23.0,8856.0,278.0,3415.0,23.44
Ontario,2020-05-19,23384,0,1919.0,23384,541489.0,17898.0,76.54,427,15.0,5623.0,260.0,3567.0,24.49
Ontario,2020-05-20,23774,0,1962.0,23774,548629.0,18190.0,76.51,390,43.0,7140.0,292.0,3622.0,24.87
Ontario,2020-05-21,24187,0,1993.0,24187,558792.0,18509.0,76.52,413,31.0,10163.0,319.0,3685.0,25.3
Ontario,2020-05-22,24628,0,2021.0,24628,569699.0,18767.0,76.2,441,28.0,10907.0,258.0,3840.0,26.36
Ontario,2020-05-23,25040,0,2048.0,25040,580366.0,19146.0,76.46,412,27.0,10667.0,379.0,3846.0,26.4
Ontario,2020-05-24,25500,0,2073.0,25500,591377.0,19477.0,76.38,460,25.0,11011.0,331.0,3950.0,27.12
Ontario,2020-05-25,25904,0,2102.0,25904,599280.0,19698.0,76.04,404,29.0,7903.0,221.0,4104.0,28.17
Ontario,2020-05-26,26191,0,2123.0,26191,608832.0,19958.0,76.2,287,21.0,9552.0,260.0,4110.0,28.22
Ontario,2020-05-27,26483,0,2155.0,26483,623470.0,20372.0,76.92,292,32.0,14638.0,414.0,3956.0,27.16
Ontario,2020-05-28,26866,0,2189.0,26866,640509.0,20673.0,76.95,383,34.0,17039.0,301.0,4004.0,27.49
Ontario,2020-05-29,27210,0,2230.0,27210,658429.0,20983.0,77.12,344,41.0,17920.0,310.0,3997.0,27.44
Ontario,2020-05-30,27533,0,2247.0,27533,678394.0,21353.0,77.55,323,17.0,19965.0,370.0,3933.0,27.0
Ontario,2020-05-31,27859,0,2266.0,27859,694851.0,21810.0,78.29,326,19.0,16457.0,457.0,3783.0,25.97
Ontario,2020-06-01,28263,0,2276.0,28263,708760.0,22153.0,78.38,404,10.0,13909.0,343.0,3834.0,26.32
Ontario,2020-06-02,28709,0,2293.0,28709,723506.0,22484.0,78.32,446,17.0,14746.0,331.0,3932.0,26.99
Ontario,2020-06-03,29047,0,2312.0,29047,740469.0,22811.0,78.53,338,19.0,16963.0,327.0,3924.0,26.94
Ontario,2020-06-04,29403,0,2357.0,29403,760610.0,23208.0,78.93,356,45.0,20141.0,397.0,3838.0,26.35
Ontario,2020-06-05,29747,0,2372.0,29747,782597.0,23583.0,79.28,344,15.0,21987.0,375.0,3792.0,26.03
Ontario,2020-06-06,30202,0,2407.0,30202,804946.0,23947.0,79.29,455,35.0,22349.0,364.0,3848.0,26.42
Ontario,2020-06-07,30617,0,2426.0,30617,823687.0,24252.0,79.21,415,19.0,18741.0,305.0,3939.0,27.04
Ontario,2020-06-08,30860,0,2450.0,30860,838542.0,24492.0,79.36,243,24.0,14855.0,240.0,3918.0,26.9
Ontario,2020-06-09,31090,0,2464.0,31090,851609.0,24829.0,79.86,230,14.0,13067.0,337.0,3797.0,26.07
Ontario,2020-06-10,31341,0,2475.0,31341,870898.0,25380.0,80.98,251,11.0,19289.0,551.0,3486.0,23.93
Ontario,2020-06-11,31544,0,2487.0,31544,894443.0,25885.0,82.06,203,12.0,23545.0,505.0,3172.0,21.78
Ontario,2020-06-12,31726,0,2498.0,31726,921851.0,26187.0,82.54,182,11.0,27408.0,302.0,3041.0,20.88
Ontario,2020-06-13,31992,0,2507.0,31992,948410.0,26538.0,82.95,266,9.0,26559.0,351.0,2947.0,20.23
Ontario,2020-06-14,32189,0,2519.0,32189,970926.0,26961.0,83.76,197,12.0,22516.0,423.0,2709.0,18.6
Ontario,2020-06-15,32370,0,2527.0,32370,991966.0,27213.0,84.07,181,8.0,21040.0,252.0,2630.0,18.06
Ontario,2020-06-16,32554,0,2538.0,32554,1012980.0,27431.0,84.26,184,11.0,21014.0,218.0,2585.0,17.75
Ontario,2020-06-17,32744,0,2550.0,32744,1036393.0,27784.0,84.85,190,12.0,23413.0,353.0,2410.0,16.54
Ontario,2020-06-18,32917,0,2553.0,32917,1060845.0,28004.0,85.07,173,3.0,24452.0,220.0,2360.0,16.2
Ontario,2020-06-19,33095,0,2564.0,33095,1087179.0,28250.0,85.36,178,11.0,26334.0,246.0,2281.0,15.66
Ontario,2020-06-20,33301,0,2595.0,33301,1113671.0,28468.0,85.49,206,31.0,26492.0,218.0,2238.0,15.36
Ontario,2020-06-21,33476,0,2606.0,33476,1136313.0,28719.0,85.79,175,11.0,22642.0,251.0,2151.0,14.77
Ontario,2020-06-22,33637,0,2609.0,33637,1157497.0,28933.0,86.02,161,3.0,21184.0,214.0,2095.0,14.38
Ontario,2020-06-23,33853,0,2619.0,33853,1173157.0,29107.0,85.98,216,10.0,15660.0,174.0,2127.0,14.6
Ontario,2020-06-24,34016,0,2631.0,34016,1195605.0,29336.0,86.24,163,12.0,22448.0,229.0,2049.0,14.07
Ontario,2020-06-25,34205,0,2641.0,34205,1222216.0,29528.0,86.33,189,10.0,26611.0,192.0,2036.0,13.98
Ontario,2020-06-26,34316,0,2644.0,34316,1251990.0,29754.0,86.71,111,3.0,29774.0,226.0,1918.0,13.17
Ontario,2020-06-27,34476,0,2652.0,34476,1284387.0,29932.0,86.82,160,8.0,32397.0,178.0,1892.0,12.99
Ontario,2020-06-28,34654,0,2658.0,34654,1312083.0,30107.0,86.88,178,6.0,27696.0,175.0,1889.0,12.97
Ontario,2020-06-29,34911,0,2665.0,34911,1338323.0,30196.0,86.49,257,7.0,26240.0,89.0,2050.0,14.07
Ontario,2020-06-30,35068,0,2672.0,35068,1361305.0,30344.0,86.53,157,7.0,22982.0,148.0,2052.0,14.09
Ontario,2020-07-01,35068,0,2672.0,35068,1361305.0,30344.0,86.53,0,0.0,0.0,0.0,2052.0,14.09
Ontario,2020-07-02,35370,0,2680.0,35370,1410036.0,30730.0,86.88,302,8.0,48731.0,386.0,1960.0,13.46
Ontario,2020-07-03,35535,0,2682.0,35535,1433439.0,30909.0,86.98,165,2.0,23403.0,179.0,1944.0,13.35
Ontario,2020-07-04,35656,0,2687.0,35656,1454163.0,31083.0,87.17,121,5.0,20724.0,174.0,1886.0,12.95
Ontario,2020-07-05,35794,0,2689.0,35794,1477177.0,31266.0,87.35,138,2.0,23014.0,183.0,1839.0,12.62
Ontario,2020-07-06,35948,0,2689.0,35948,1493915.0,31426.0,87.42,154,0.0,16738.0,160.0,1833.0,12.58
Ontario,2020-07-07,36060,0,2691.0,36060,1508542.0,31603.0,87.64,112,2.0,14627.0,177.0,1766.0,12.12
Ontario,2020-07-08,36178,0,2700.0,36178,1530627.0,31805.0,87.91,118,9.0,22085.0,202.0,1673.0,11.49
Ontario,2020-07-09,36348,0,2703.0,36348,1556093.0,31977.0,87.97,170,3.0,25466.0,172.0,1668.0,11.45
Ontario,2020-07-10,36464,0,2710.0,36464,1582678.0,32155.0,88.18,116,7.0,26585.0,178.0,1599.0,10.98
Ontario,2020-07-11,36594,0,2716.0,36594,1611235.0,32422.0,88.6,130,6.0,28557.0,267.0,1456.0,10.0
Ontario,2020-07-12,36723,0,2719.0,36723,1636119.0,32534.0,88.59,129,3.0,24884.0,112.0,1470.0,10.09
Ontario,2020-07-13,36839,0,2722.0,36839,1656332.0,32663.0,88.66,116,3.0,20213.0,129.0,1454.0,9.98
Ontario,2020-07-14,36950,0,2723.0,36950,1672528.0,32785.0,88.73,111,1.0,16196.0,122.0,1442.0,9.9
Ontario,2020-07-15,37052,0,2732.0,37052,1695520.0,32920.0,88.85,102,9.0,22992.0,135.0,1400.0,9.61
Ontario,2020-07-16,37163,0,2737.0,37163,1721146.0,33061.0,88.96,111,5.0,25626.0,141.0,1365.0,9.37
Ontario,2020-07-17,37274,0,2746.0,37274,1751290.0,33162.0,88.97,111,9.0,30144.0,101.0,1366.0,9.38
Ontario,2020-07-18,37440,0,2748.0,37440,1779196.0,33294.0,88.93,166,2.0,27906.0,132.0,1398.0,9.6
Ontario,2020-07-19,37604,0,2751.0,37604,1805206.0,33407.0,88.84,164,3.0,26010.0,113.0,1446.0,9.93
Ontario,2020-07-20,37739,0,2752.0,37739,1825435.0,33513.0,88.8,135,1.0,20229.0,106.0,1474.0,10.12
Ontario,2020-07-21,37942,0,2753.0,37942,1847658.0,33605.0,88.57,203,1.0,22223.0,92.0,1584.0,10.87
Ontario,2020-07-22,38107,0,2755.0,38107,1870864.0,33812.0,88.73,165,2.0,23206.0,207.0,1540.0,10.57
Ontario,2020-07-23,38210,0,2755.0,38210,1896014.0,33963.0,88.89,103,0.0,25150.0,151.0,1492.0,10.24
Ontario,2020-07-24,38405,0,2758.0,38405,1923881.0,34100.0,88.79,195,3.0,27867.0,137.0,1547.0,10.62
Ontario,2020-07-25,38543,0,2759.0,38543,1952807.0,34240.0,88.84,138,1.0,28926.0,140.0,1544.0,10.6
Ontario,2020-07-26,38680,0,2763.0,38680,1978097.0,34359.0,88.83,137,4.0,25290.0,119.0,1558.0,10.7
Ontario,2020-07-27,38799,0,2764.0,38799,2001954.0,34461.0,88.82,119,1.0,23857.0,102.0,1574.0,10.81
Ontario,2020-07-28,38910,0,2768.0,38910,2018721.0,34567.0,88.84,111,4.0,16767.0,106.0,1575.0,10.81
Ontario,2020-07-29,38986,0,2769.0,38986,2045136.0,34741.0,89.11,76,1.0,26415.0,174.0,1476.0,10.13
Prince Edward Island,2020-03-11,0,0,0.0,0,6.0,0.0,0.0,0,0.0,6.0,0.0,,0.0
Prince Edward Island,2020-03-12,0,0,0.0,0,6.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Prince Edward Island,2020-03-13,0,0,0.0,0,6.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Prince Edward Island,2020-03-14,0,0,0.0,0,6.0,0.0,0.0,0,0.0,0.0,0.0,,0.0
Prince Edward Island,2020-03-15,1,0,0.0,1,6.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.64
Prince Edward Island,2020-03-16,1,0,0.0,1,6.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.64
Prince Edward Island,2020-03-17,1,0,0.0,1,75.0,0.0,0.0,0,0.0,69.0,0.0,1.0,0.64
Prince Edward Island,2020-03-18,1,0,0.0,1,75.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.64
Prince Edward Island,2020-03-19,2,0,0.0,2,75.0,0.0,0.0,1,0.0,0.0,0.0,2.0,1.27
Prince Edward Island,2020-03-20,2,0,0.0,2,75.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.27
Prince Edward Island,2020-03-21,2,0,0.0,2,75.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.27
Prince Edward Island,2020-03-22,3,0,0.0,3,75.0,0.0,0.0,1,0.0,0.0,0.0,3.0,1.91
Prince Edward Island,2020-03-23,3,0,0.0,3,206.0,0.0,0.0,0,0.0,131.0,0.0,3.0,1.91
Prince Edward Island,2020-03-24,3,0,0.0,3,206.0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.91
Prince Edward Island,2020-03-25,5,0,0.0,5,301.0,0.0,0.0,2,0.0,95.0,0.0,5.0,3.19
Prince Edward Island,2020-03-26,9,0,0.0,9,353.0,1.0,11.11,4,0.0,52.0,1.0,8.0,5.1
Prince Edward Island,2020-03-27,11,0,0.0,11,422.0,1.0,9.09,2,0.0,69.0,0.0,10.0,6.37
Prince Edward Island,2020-03-28,11,0,0.0,11,422.0,1.0,9.09,0,0.0,0.0,0.0,10.0,6.37
Prince Edward Island,2020-03-29,11,0,0.0,11,477.0,1.0,9.09,0,0.0,55.0,0.0,10.0,6.37
Prince Edward Island,2020-03-30,18,0,0.0,18,477.0,1.0,5.56,7,0.0,0.0,0.0,17.0,10.83
Prince Edward Island,2020-03-31,21,0,0.0,21,551.0,1.0,4.76,3,0.0,74.0,0.0,20.0,12.74
Prince Edward Island,2020-04-01,21,0,0.0,21,551.0,3.0,14.29,0,0.0,0.0,2.0,18.0,11.47
Prince Edward Island,2020-04-02,22,0,0.0,22,653.0,3.0,13.64,1,0.0,102.0,0.0,19.0,12.11
Prince Edward Island,2020-04-03,22,0,0.0,22,653.0,3.0,13.64,0,0.0,0.0,0.0,22.0,14.02
Prince Edward Island,2020-04-04,22,0,0.0,22,839.0,3.0,13.64,0,0.0,186.0,0.0,22.0,14.02
Prince Edward Island,2020-04-05,22,0,0.0,22,839.0,6.0,27.27,0,0.0,0.0,6.0,16.0,10.19
Prince Edward Island,2020-04-06,22,0,0.0,22,839.0,8.0,36.36,0,0.0,0.0,2.0,14.0,8.92
Prince Edward Island,2020-04-07,22,0,0.0,22,939.0,8.0,36.36,0,0.0,100.0,2.0,22.0,14.02
Prince Edward Island,2020-04-08,24,0,0.0,24,1347.0,8.0,36.36,2,0.0,408.0,2.0,24.0,15.29
Prince Edward Island,2020-04-09,25,0,0.0,25,1435.0,8.0,36.36,1,0.0,88.0,2.0,25.0,15.93
Prince Edward Island,2020-04-10,25,0,0.0,25,1435.0,8.0,36.36,0,0.0,0.0,2.0,25.0,15.93
Prince Edward Island,2020-04-11,25,0,0.0,25,1577.0,8.0,36.36,0,0.0,142.0,2.0,25.0,15.93
Prince Edward Island,2020-04-12,25,0,0.0,25,1645.0,8.0,36.36,0,0.0,68.0,2.0,25.0,15.93
Prince Edward Island,2020-04-13,25,0,0.0,25,1715.0,8.0,36.36,0,0.0,70.0,2.0,25.0,15.93
Prince Edward Island,2020-04-14,25,0,0.0,25,1715.0,8.0,36.36,0,0.0,0.0,2.0,25.0,15.93
Prince Edward Island,2020-04-15,26,0,0.0,26,1863.0,8.0,36.36,1,0.0,148.0,2.0,26.0,16.57
Prince Edward Island,2020-04-16,26,0,0.0,26,1946.0,8.0,36.36,0,0.0,83.0,2.0,26.0,16.57
Prince Edward Island,2020-04-17,26,0,0.0,26,2013.0,8.0,36.36,0,0.0,67.0,2.0,26.0,16.57
Prince Edward Island,2020-04-18,26,0,0.0,26,2086.0,23.0,88.46,0,0.0,73.0,23.0,3.0,1.91
Prince Edward Island,2020-04-19,26,0,0.0,26,2239.0,23.0,88.46,0,0.0,153.0,0.0,3.0,1.91
Prince Edward Island,2020-04-20,26,0,0.0,26,2239.0,23.0,88.46,0,0.0,0.0,0.0,3.0,1.91
Prince Edward Island,2020-04-21,26,0,0.0,26,2330.0,23.0,88.46,0,0.0,91.0,0.0,3.0,1.91
Prince Edward Island,2020-04-22,26,0,0.0,26,2344.0,24.0,92.31,0,0.0,14.0,1.0,2.0,1.27
Prince Edward Island,2020-04-23,26,0,0.0,26,2466.0,24.0,92.31,0,0.0,122.0,0.0,2.0,1.27
Prince Edward Island,2020-04-24,26,0,0.0,26,2564.0,24.0,92.31,0,0.0,98.0,0.0,2.0,1.27
Prince Edward Island,2020-04-25,26,0,0.0,26,2564.0,24.0,92.31,0,0.0,0.0,0.0,2.0,1.27
Prince Edward Island,2020-04-26,26,0,0.0,26,2688.0,24.0,92.31,0,0.0,124.0,0.0,2.0,1.27
Prince Edward Island,2020-04-27,26,0,0.0,26,2726.0,24.0,92.31,0,0.0,38.0,0.0,2.0,1.27
Prince Edward Island,2020-04-28,27,0,0.0,27,2726.0,24.0,88.89,1,0.0,0.0,0.0,3.0,1.91
Prince Edward Island,2020-04-29,27,0,0.0,27,2810.0,24.0,88.89,0,0.0,84.0,0.0,3.0,1.91
Prince Edward Island,2020-04-30,27,0,0.0,27,2922.0,24.0,88.89,0,0.0,112.0,0.0,3.0,1.91
